Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Bwd Act Data Pkts,Fwd Seg Size Min,Bwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Fwd TCP Retrans. Count,Bwd TCP Retrans. Count,Total TCP Retrans. Count,Total Connection Flow Time,Label
192.168.21.128-192.168.21.70-47062-80-6,192.168.21.128,47062,192.168.21.70,80,6,2023-04-28 00:49:44.693503,0,0,1,0.0,574.0,0.0,0.0,0.0,0.0,574.0,574.0,574.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,32,0.0,0.0,574.0,574.0,574.0,0.0,0.0,0,0,0,1,1,0,1,0,0.0,574.0,0.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,504,0,1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,191002038,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.124-224.0.0.251-5353-5353-17,192.168.21.124,5353,224.0.0.251,5353,17,2023-05-10 07:56:55.599389,95649567,5,0,560.0,0.0,112.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,5.854705019208294,0.0522741519572169,23912391.75,44490277.28543598,90632707.0,1003058.0,95649567.0,23912391.75,44490277.28543598,90632707.0,1003058.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,40,0,0.0522741519572169,0.0,112.0,112.0,112.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,140.0,0.0,0.0,0,0,5,0,8,0,4013759.0,0.0,4013759.0,4013759.0,90632707.0,0.0,90632707.0,90632707.0,-1,-1,0,0,0,95649567,normal
192.168.21.128-104.45.67.121-33806-5222-6,192.168.21.128,33806,104.45.67.121,5222,6,2023-05-10 12:20:35.780953,93884777,12,10,1852.0,1732.0,443.0,10.0,154.33333333333334,213.19446237620429,235.0,6.0,173.20000000000002,90.11696103767964,38.17445292541942,0.2343297891627308,4470703.666666667,11133251.249403773,31187703.0,1119.0,93884777.0,8534979.727272728,14482460.127091516,31187703.0,53684.0,93794584.0,10421620.444444444,15577818.051032824,31280313.0,1216.0,4,8,0,0,0,0,240,200,0.1278162486342168,0.106513540528514,6.0,443.0,162.9090909090909,165.47216974778254,27381.03896103896,0,0,0,12,22,0,0,0,0.8333333333333334,162.9090909090909,154.33333333333334,173.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,617.3333333333334,3.333333333333333,577.3333333333334,1312,2048,12,10,20,0,157342.66666666666,12587.781946527884,168385.0,143636.0,31083978.0,114246.11769771436,31187703.0,30961525.0,-1,-1,0,0,0,12425829307,normal
192.168.21.225-192.168.21.70-58691-80-6,192.168.21.225,58691,192.168.21.70,80,6,2024-06-22 18:48:58.197401,19483,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,28948.313914694863,513.2679772109018,2164.777777777778,4067.2022256637847,11730.0,56.0,19483.0,3896.6,4973.855476388513,11730.0,189.0,19294.0,6431.333333333334,5313.718221107828,11912.0,1302.0,1,1,0,0,0,0,200,136,307.9607863265411,205.30719088436072,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,19483,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-40998-80-6,192.168.21.225,40998,192.168.21.70,80,6,2024-06-25 11:04:07.789778,119873004,956,752,31548.0,41586.0,66.0,0.0,32.999999999999986,33.017272966375124,87.0,0.0,55.30053191489358,41.896678438321246,610.0956642414668,14.248412428206104,70224.37258347975,97835.90648003244,254374.0,13.0,119873004.0,125521.47015706796,105514.96171457774,254374.0,458.0,119872300.0,159616.91078561926,106479.10958265958,300146.0,512.0,478,478,0,0,0,0,30592,24064,7.975106722110676,6.273305706095428,0.0,87.0,42.81850117096019,38.79151109405465,1504.7813329601647,0,0,0,956,1708,0,0,0,0.7866108786610879,42.81850117096019,33.0,55.30053191489362,297.0,4.5,337.74774564751755,348.0,4.0,2748.142240051804,0.0,0.0,0.0,0.0,281,506,478,478,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,7444831242,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-46830-80-6,192.168.21.128,46830,192.168.21.70,80,6,2023-05-11 10:39:10.865543,118453230,56,63,5668.0,1146.0,483.0,0.0,101.21428571428577,120.18375541201507,112.0,0.0,18.190476190476183,30.758611247886623,57.52481380203815,1.0046159146525595,1003840.93220339,2914259.9628547523,19457140.0,143.0,118438157.0,2153421.036363636,3990158.0398863615,19457140.0,11149.0,118453230.0,1910535.9677419355,3822008.172789565,19462055.0,143.0,32,31,0,0,0,0,1792,2016,0.4727604304247338,0.5318554842278256,0.0,483.0,57.26050420168067,94.6644799586694,8961.36376584532,0,0,0,63,119,0,4,0,1.125,57.26050420168068,101.21428571428572,18.19047619047619,0.0,0.0,0.0,0.0,0.0,0.0,3.294117647058824,333.4117647058824,3.7058823529411766,67.41176470588235,0,4370,32,31,0,32,2399196.0000000005,2888292.849548112,8533348.0,1479.0,9433542.777777778,5230572.621749238,19457140.0,5270201.0,-1,-1,0,0,0,6817352834,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-37290-80-6,192.168.21.128,37290,192.168.21.70,80,6,2023-05-10 02:25:00.925713,118829292,61,58,5616.0,1148.0,288.0,0.0,92.0655737704918,112.6995813142857,112.0,0.0,19.79310344827586,31.56322455937609,56.92199192771426,1.0014365818151976,1007027.8983050844,3160468.522298959,17060881.0,43.0,118785413.0,1979756.8833333333,4226965.355736574,17067898.0,43.0,118828168.0,2084704.7017543868,4318320.914831597,17061999.0,2101.0,32,32,0,0,0,0,1952,1856,0.5133414410985466,0.4880951407166509,0.0,288.0,56.84033613445377,90.85992042077248,8255.525138869109,0,0,0,64,119,0,4,0,0.9508196721311476,56.84033613445378,92.0655737704918,19.79310344827586,0.0,0.0,0.0,0.0,0.0,0.0,4.357142857142857,401.1428571428572,4.142857142857143,82.0,237,3474,32,32,32,0,736487.2727272727,988832.0535967764,2069100.0,10789.0,10056940.454545457,4135606.4638956008,17060881.0,5820350.0,-1,-1,0,0,0,6857220801,cyberattack_ocpp16_doc_idtag
192.168.21.230-239.255.255.250-59487-1900-17,192.168.21.230,59487,239.255.255.250,1900,17,2023-05-09 19:17:31.965404,3042123,4,0,700.0,0.0,175.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,230.10246462749865,1.3148712264428493,1014041.0,2676.0790347073084,1015604.0,1010951.0,3042123.0,1014041.0,2676.0790347073084,1015604.0,1010951.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,1.3148712264428493,0.0,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,233.3333333333333,0.0,0.0,0,0,4,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,3042123,normal
192.168.21.225-192.168.21.70-41284-80-6,192.168.21.225,41284,192.168.21.70,80,6,2024-06-25 09:04:03.122107,119878024,954,748,31548.0,41586.0,66.0,0.0,33.0691823899371,33.0172366501948,87.0,0.0,55.59625668449202,41.81229281779478,610.0701159371796,14.19776488808324,70475.02880658435,98644.92454349349,254728.0,13.0,119878024.0,125790.16159496318,106843.3338187623,254728.0,529.0,119836058.0,160423.1030789828,105984.36169815072,297483.0,442.0,478,478,0,0,0,0,30528,23936,7.958089132333379,6.239675755749861,0.0,87.0,42.96944770857818,38.77627239903953,1503.5993011645148,0,0,0,956,1702,0,0,0,0.7840670859538784,42.969447708578144,33.069182389937104,55.596256684491976,264.0,4.0,351.2263653924955,348.0,4.0,13638.23408382811,0.0,0.0,0.0,0.0,501,506,478,478,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,240033910,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-40998-80-6,192.168.21.225,40998,192.168.21.70,80,6,2024-06-25 09:46:04.394411,119948158,957,771,31548.0,41766.0,66.0,0.0,32.96551724137932,33.017236877644415,87.0,0.0,54.171206225680926,42.19068341760335,611.2140546585133,14.40622372875455,69454.63694267506,96936.50989033004,259623.0,13.0,119948158.0,125468.78451882854,106401.8480365118,259623.0,116.0,119948068.0,155776.71168831197,105970.27122832826,302032.0,480.0,478,481,0,0,0,0,30648,24672,7.978446822001218,6.427776906753333,0.0,87.0,42.42708333333338,38.836768946157015,1508.2946221771858,0,0,0,959,1728,0,0,0,0.8056426332288401,42.427083333333336,32.96551724137931,54.17120622568093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430,506,478,481,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,2,3,2761511029,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-35669-80-6,192.168.21.225,35669,192.168.21.70,80,6,2024-06-22 18:50:59.027245,13684,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,41216.018707980125,730.7804735457469,1520.4444444444446,3641.501651486345,11158.0,29.0,13684.0,2736.8,4738.450770030221,11158.0,160.0,13536.0,4512.0,5966.681573538176,11392.0,755.0,1,1,0,0,0,0,200,136,438.4682841274481,292.3121894182988,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,13684,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-45998-80-6,192.168.21.225,45998,192.168.21.70,80,6,2024-06-22 19:03:31.823030,5164,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,109217.66072811771,1936.4833462432225,573.7777777777778,802.2779720548513,2152.0,30.0,5164.0,1032.8,879.0001137656354,2152.0,100.0,5053.0,1684.3333333333333,568.8385828451981,2341.0,1343.0,1,1,0,0,0,0,200,136,1161.8900077459334,774.5933384972889,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,5164,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41554-80-6,192.168.21.225,41554,192.168.21.70,80,6,2024-06-25 09:34:04.557572,119805985,955,737,31548.0,41673.0,66.0,0.0,33.03455497382195,33.01727296637514,87.0,0.0,56.54409769335141,41.52639313987954,611.1631234449598,14.122833679803223,70849.19278533415,99873.84803092173,255981.0,13.0,119805985.0,125582.79350104822,109164.58507250776,255981.0,474.0,119804961.0,162778.4796195652,108115.33320566051,299858.0,381.0,478,479,0,0,0,0,30572,23584,7.971221137241182,6.1516125425620425,0.0,87.0,43.27482269503544,38.74962625444462,1501.533534859144,0,0,0,957,1692,0,0,0,0.7717277486910995,43.27482269503546,33.03455497382199,56.54409769335143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,506,478,479,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,1,1,2041292718,cyberattack_ocpp16_dos_flooding_heartbeat
172.30.0.170-239.255.255.250-50161-1900-17,172.30.0.170,50161,239.255.255.250,1900,17,2023-04-27 11:08:51.839687,2972491,4,0,700.0,0.0,175.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,235.4927231066469,1.3456727034665537,990830.3333333334,30671.04082572571,1009985.0,955455.0,2972491.0,990830.3333333334,30671.04082572571,1009985.0,955455.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,1.3456727034665537,0.0,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,350.0,0.0,0.0,0,0,4,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,2972491,normal
192.168.21.225-192.168.21.70-41032-80-6,192.168.21.225,41032,192.168.21.70,80,6,2024-06-25 11:04:07.679756,119919872,958,735,31548.0,41760.0,66.0,0.0,32.93110647181629,33.01716492609076,87.0,0.0,56.816326530612194,41.43985833013721,611.3081908559742,14.117760232432536,70874.62884160751,99656.84788174945,253104.0,14.0,119919707.0,125307.94879832798,106377.66529969292,253104.0,577.0,119919795.0,163378.46730245228,107868.16068134224,297611.0,162.0,478,480,0,0,0,0,30656,23520,7.9886676330008095,6.129092599431727,0.0,87.0,43.30064973419965,38.75274694210313,1501.7753955586836,0,0,0,958,1693,0,0,0,0.767223382045929,43.300649734199645,32.931106471816285,56.81632653061224,396.0,6.0,315.39158732762974,522.0,6.0,13045.760127958414,0.0,0.0,0.0,0.0,0,506,478,480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,7444746457,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-51608-80-6,192.168.21.225,51608,192.168.21.70,80,6,2024-06-22 18:45:27.684657,10108,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,55797.388207360505,989.3153937475266,1123.111111111111,1932.0957820747683,5863.0,28.0,10108.0,2021.6,2297.572371003795,5863.0,141.0,9940.0,3313.333333333333,2539.063081794805,6218.0,1516.0,1,1,0,0,0,0,200,136,593.5892362485159,395.7261574990106,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,10108,cyberattack_ocpp16_unauthorized_access
192.168.21.230-239.255.255.250-49591-1900-17,192.168.21.230,49591,239.255.255.250,1900,17,2023-05-09 17:35:31.296475,3042592,4,0,700.0,0.0,175.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,230.06699550909224,1.3146685457662417,1014197.3333333334,2487.812358947783,1015733.0,1011327.0,3042592.0,1014197.3333333334,2487.812358947783,1015733.0,1011327.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,1.3146685457662417,0.0,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,233.3333333333333,0.0,0.0,0,0,4,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,3042592,normal
192.168.21.225-192.168.21.70-60750-80-6,192.168.21.225,60750,192.168.21.70,80,6,2024-06-22 18:44:55.917467,6063,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,93023.2558139535,1649.348507339601,673.6666666666667,1027.6497457791736,2942.0,21.0,6063.0,1212.6,1163.0882597636346,2942.0,139.0,5901.0,1967.0,976.7297476784456,3023.0,1096.0,1,1,0,0,0,0,200,136,989.6091044037604,659.7394029358404,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,6063,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-47544-80-6,192.168.21.128,47544,192.168.21.70,80,6,2023-04-28 02:34:43.872715,0,0,1,0.0,574.0,0.0,0.0,0.0,0.0,574.0,574.0,574.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,32,0.0,0.0,574.0,574.0,574.0,0.0,0.0,0,0,0,1,1,0,1,0,0.0,574.0,0.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,504,0,1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,973967565,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-36032-80-6,192.168.21.128,36032,192.168.21.70,80,6,2023-05-10 09:16:26.508702,119997039,64,60,5598.0,1124.0,287.0,0.0,87.46875000000001,111.19109373235264,112.0,0.0,18.73333333333333,31.10717758291712,56.01804891202357,1.0333588314624995,975585.6829268289,3247844.630501226,19381457.0,569.0,119997039.0,1904714.904761905,4356735.005854139,19381457.0,10218.0,105711083.0,1791713.2711864405,4184502.8344049794,19431322.0,4770.0,33,32,0,0,0,0,2048,1920,0.5333464936580643,0.5000123378044353,0.0,287.0,54.209677419354826,89.36535715845204,7986.167060057696,0,0,0,65,124,0,4,0,0.9375,54.20967741935484,87.46875,18.73333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.571428571428571,399.8571428571428,4.285714285714286,80.28571428571429,245,2990,33,32,32,0,1385620.3,1278342.5561579554,3740392.0,10218.0,10614083.6,5340415.467018881,19381457.0,5370338.0,-1,-1,0,0,0,2490179134,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-57246-80-6,192.168.21.128,57246,192.168.21.70,80,6,2023-05-10 21:45:49.090082,119976872,39,40,4864.0,684.0,380.0,0.0,124.71794871794872,173.65391303241913,112.0,0.0,17.100000000000005,33.13824964815718,46.24224575549861,0.6584602405703659,1538165.0256410255,3304750.635932224,9919120.0,851.0,119920209.0,3155794.9736842103,4182491.1664797855,9919120.0,2940.0,110206764.0,2825814.461538461,4050129.265539816,9923784.0,4922.0,20,20,0,0,0,0,1248,1280,0.3250626504081553,0.3333975901622106,0.0,380.0,70.22784810126585,134.80488743394724,18172.35767607919,0,0,0,40,79,0,4,0,1.0256410256410255,70.22784810126582,124.71794871794872,17.1,0.0,0.0,0.0,0.0,0.0,0.0,2.6,324.26666666666665,2.6666666666666665,45.6,0,2360,20,20,0,32,1075494.0,1661627.318518369,4875983.0,56663.0,8922578.666666666,1663659.4439611584,9919120.0,5118183.0,-1,-1,0,0,0,3911120119,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-46830-80-6,192.168.21.128,46830,192.168.21.70,80,6,2023-05-11 11:29:05.361048,103892973,62,64,5616.0,1148.0,288.0,0.0,90.58064516129036,112.38189405350111,112.0,0.0,17.9375,30.58055975486118,65.10546194495753,1.2127865471710009,831143.7839999998,3430986.4034176194,22377349.0,25.0,103889683.0,1703109.5573770497,4777735.124942806,22378836.0,25.0,103841487.0,1648277.5714285718,4720978.623843481,22427131.0,2715.0,32,32,0,0,0,0,1984,2048,0.5967679835285876,0.616018563642413,0.0,288.0,53.682539682539655,89.24175263125673,7964.090412698418,0,0,0,64,126,0,4,0,1.032258064516129,53.68253968253968,90.58064516129032,17.9375,0.0,0.0,0.0,0.0,0.0,0.0,5.166666666666667,468.0,5.333333333333333,95.66666666666669,0,6157,32,32,0,32,4711946.8,4833853.209020284,10734342.0,287905.0,15523566.0,8464009.028761193,22377349.0,5585135.0,-1,-1,0,0,0,9797288082,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41446-80-6,192.168.21.225,41446,192.168.21.70,80,6,2024-06-25 10:26:06.075945,119996016,955,740,31548.0,41673.0,66.0,0.0,33.03455497382199,33.017272966375124,87.0,0.0,56.31486486486483,41.59768711182668,610.1952584825816,14.125468965569658,70835.90082644644,99094.99202422865,254088.0,15.0,119917036.0,125699.19916142548,107104.85862073694,254104.0,31.0,119996016.0,162376.2056833561,107108.3606009554,298416.0,448.0,478,479,0,0,0,0,30572,23680,7.958597558772285,6.166871406797372,0.0,87.0,43.198230088495606,38.758031461475824,1502.18500276875,0,0,0,957,1695,0,0,0,0.774869109947644,43.19823008849558,33.03455497382199,56.31486486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,506,478,479,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,1,1,5163028194,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41390-80-6,192.168.21.225,41390,192.168.21.70,80,6,2024-06-25 10:52:07.304747,119906263,950,769,31548.0,41760.0,66.0,0.0,33.20842105263163,33.01672362001094,87.0,0.0,54.304291287386185,42.16431146417994,611.3775724959421,14.336198602069686,69794.09953434225,93164.2035969961,273705.0,13.0,119906263.0,126350.11907270816,99497.36402900847,273705.0,270.0,119862916.0,156071.50520833328,106140.2721455266,298102.0,347.0,478,480,0,0,0,0,30424,24608,7.922855539247354,6.413343062822332,0.0,87.0,42.64572425828969,38.82001726478842,1506.9937404384707,0,0,0,958,1719,0,0,0,0.8094736842105263,42.6457242582897,33.20842105263158,54.30429128738621,264.0,4.0,349.0221430752817,391.5,4.5,6141.3209722581705,0.0,0.0,0.0,0.0,296,506,478,480,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,2,2,6724195437,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41622-80-6,192.168.21.225,41622,192.168.21.70,80,6,2024-06-25 09:46:04.937154,119775995,944,799,31548.0,42114.0,66.0,0.0,33.41949152542376,33.01482493178942,87.0,0.0,52.7083854818523,42.53365251494684,614.998021932525,14.55216464701462,68757.7468427095,88555.5595692848,254954.0,14.0,119775995.0,127015.90137857912,93416.71198126423,254954.0,465.0,119775390.0,150094.47368421062,106606.6883836288,298091.0,499.0,478,485,0,0,0,0,30280,25568,7.881378902341826,6.670785744672796,0.0,87.0,42.26161790017217,38.87426153947724,1511.2082102396794,0,0,0,963,1743,0,0,0,0.8463983050847458,42.26161790017212,33.41949152542373,52.70838548185232,264.0,4.0,350.58922894273445,369.75,4.25,9051.019846151024,0.0,0.0,0.0,0.0,439,506,478,485,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,6,6,2761625663,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-41072-80-6,192.168.21.128,41072,192.168.21.70,80,6,2023-04-28 07:09:42.563542,0,0,1,0.0,574.0,0.0,0.0,0.0,0.0,574.0,574.0,574.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,32,0.0,0.0,574.0,574.0,574.0,0.0,0.0,0,0,0,1,1,0,1,0,0.0,574.0,0.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,504,0,1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,418966199,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-41336-80-6,192.168.21.128,41336,192.168.21.70,80,6,2023-04-27 09:16:51.786564,119716807,24,24,514.0,3570.0,70.0,0.0,21.41666666666666,30.20641548134905,574.0,0.0,148.75,251.3266106431853,34.11384000577296,0.4009462096662835,2547166.106382978,5273647.166316641,17326067.0,825.0,119714430.0,5204975.217391306,6620692.595273748,17327219.0,10409.0,119668899.0,5202995.608695652,6619825.622004293,17351335.0,1348.0,12,12,0,0,0,0,768,768,0.2004731048331417,0.2004731048331417,0.0,574.0,85.08333333333333,188.4058355392641,35496.75886524823,0,0,0,24,48,0,6,0,1.0,85.08333333333333,21.416666666666668,148.75,0.0,0.0,0.0,0.0,0.0,0.0,2.1818181818181817,46.72727272727273,2.1818181818181817,324.54545454545456,0,501,12,12,0,32,1629934.25,3025791.27539009,7903376.0,15993.0,13321565.375,3996142.096501751,17326067.0,6814979.0,-1,-1,0,0,0,7882256043,cyberattack_ocpp16_fdi_chargingprofile
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2023-04-26 15:02:20.195277,111099953,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630063272844048,18516658.83333333,14736028.053197663,37120384.0,105764.0,111099953.0,18516658.83333333,14736028.053197663,37120384.0,105764.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0630063272844048,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0,0,0,0,0,0,105764.0,0.0,105764.0,105764.0,22198837.8,13028808.038787266,37120384.0,6001735.0,-1,-1,0,0,0,0,normal
